grid_n,split,frequency_hz,lp_bin,ls_bin,k_bin,empty_all_q,unobserved_is_not_proven_unreachable,lp_low_nh,lp_high_nh,ls_low_nh,ls_high_nh,k_low,k_high,N_strict_core_all_q,N_strict_core_q10_20,N_q_below10,N_q10_12,N_q12_14,N_q14_16,N_q16_18,N_q18_20,N_q_above20
8,train,15000000000,6,3,3,True,True,1.625,1.8125,1.0625,1.25,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,3,4,True,True,1.625,1.8125,1.0625,1.25,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,3,5,True,True,1.625,1.8125,1.0625,1.25,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,3,6,True,True,1.625,1.8125,1.0625,1.25,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,3,7,True,True,1.625,1.8125,1.0625,1.25,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,4,0,False,True,1.625,1.8125,1.25,1.4375,0.2,0.28125,70,70,0,16,54,0,0,0,0
8,train,15000000000,6,4,1,False,True,1.625,1.8125,1.25,1.4375,0.28125,0.3625,21,21,0,6,15,0,0,0,0
8,train,15000000000,6,4,2,False,True,1.625,1.8125,1.25,1.4375,0.3625,0.44375,10,10,0,7,3,0,0,0,0
8,train,15000000000,6,4,3,False,True,1.625,1.8125,1.25,1.4375,0.44375,0.5249999999999999,1,1,0,1,0,0,0,0,0
8,train,15000000000,6,4,4,True,True,1.625,1.8125,1.25,1.4375,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,4,5,True,True,1.625,1.8125,1.25,1.4375,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,4,6,True,True,1.625,1.8125,1.25,1.4375,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,4,7,True,True,1.625,1.8125,1.25,1.4375,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,5,0,False,True,1.625,1.8125,1.4375,1.625,0.2,0.28125,44,44,0,13,31,0,0,0,0
8,train,15000000000,6,5,1,False,True,1.625,1.8125,1.4375,1.625,0.28125,0.3625,31,31,0,7,24,0,0,0,0
8,train,15000000000,6,5,2,False,True,1.625,1.8125,1.4375,1.625,0.3625,0.44375,2,2,0,0,2,0,0,0,0
8,train,15000000000,6,5,3,True,True,1.625,1.8125,1.4375,1.625,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,5,4,True,True,1.625,1.8125,1.4375,1.625,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,5,5,True,True,1.625,1.8125,1.4375,1.625,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,5,6,True,True,1.625,1.8125,1.4375,1.625,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,5,7,True,True,1.625,1.8125,1.4375,1.625,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,6,0,False,True,1.625,1.8125,1.625,1.8125,0.2,0.28125,27,27,0,6,21,0,0,0,0
8,train,15000000000,6,6,1,False,True,1.625,1.8125,1.625,1.8125,0.28125,0.3625,6,6,0,3,3,0,0,0,0
8,train,15000000000,6,6,2,False,True,1.625,1.8125,1.625,1.8125,0.3625,0.44375,1,1,0,1,0,0,0,0,0
8,train,15000000000,6,6,3,True,True,1.625,1.8125,1.625,1.8125,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,6,4,True,True,1.625,1.8125,1.625,1.8125,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,6,5,True,True,1.625,1.8125,1.625,1.8125,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,6,6,True,True,1.625,1.8125,1.625,1.8125,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,6,7,True,True,1.625,1.8125,1.625,1.8125,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,7,0,False,True,1.625,1.8125,1.8125,2.0,0.2,0.28125,14,14,0,8,6,0,0,0,0
8,train,15000000000,6,7,1,False,True,1.625,1.8125,1.8125,2.0,0.28125,0.3625,3,3,0,2,1,0,0,0,0
8,train,15000000000,6,7,2,True,True,1.625,1.8125,1.8125,2.0,0.3625,0.44375,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,7,3,True,True,1.625,1.8125,1.8125,2.0,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,7,4,True,True,1.625,1.8125,1.8125,2.0,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,7,5,True,True,1.625,1.8125,1.8125,2.0,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,7,6,True,True,1.625,1.8125,1.8125,2.0,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,6,7,7,True,True,1.625,1.8125,1.8125,2.0,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,0,0,True,True,1.8125,2.0,0.5,0.6875,0.2,0.28125,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,0,1,True,True,1.8125,2.0,0.5,0.6875,0.28125,0.3625,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,0,2,True,True,1.8125,2.0,0.5,0.6875,0.3625,0.44375,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,0,3,True,True,1.8125,2.0,0.5,0.6875,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,0,4,True,True,1.8125,2.0,0.5,0.6875,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,0,5,True,True,1.8125,2.0,0.5,0.6875,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,0,6,True,True,1.8125,2.0,0.5,0.6875,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,0,7,True,True,1.8125,2.0,0.5,0.6875,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,1,0,True,True,1.8125,2.0,0.6875,0.875,0.2,0.28125,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,1,1,True,True,1.8125,2.0,0.6875,0.875,0.28125,0.3625,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,1,2,True,True,1.8125,2.0,0.6875,0.875,0.3625,0.44375,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,1,3,True,True,1.8125,2.0,0.6875,0.875,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,1,4,True,True,1.8125,2.0,0.6875,0.875,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,1,5,True,True,1.8125,2.0,0.6875,0.875,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,1,6,True,True,1.8125,2.0,0.6875,0.875,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,1,7,True,True,1.8125,2.0,0.6875,0.875,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,2,0,False,True,1.8125,2.0,0.875,1.0625,0.2,0.28125,2,2,0,2,0,0,0,0,0
8,train,15000000000,7,2,1,True,True,1.8125,2.0,0.875,1.0625,0.28125,0.3625,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,2,2,True,True,1.8125,2.0,0.875,1.0625,0.3625,0.44375,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,2,3,True,True,1.8125,2.0,0.875,1.0625,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,2,4,True,True,1.8125,2.0,0.875,1.0625,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,2,5,True,True,1.8125,2.0,0.875,1.0625,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,2,6,True,True,1.8125,2.0,0.875,1.0625,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,2,7,True,True,1.8125,2.0,0.875,1.0625,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,3,0,False,True,1.8125,2.0,1.0625,1.25,0.2,0.28125,20,20,0,19,1,0,0,0,0
8,train,15000000000,7,3,1,False,True,1.8125,2.0,1.0625,1.25,0.28125,0.3625,3,3,0,3,0,0,0,0,0
8,train,15000000000,7,3,2,False,True,1.8125,2.0,1.0625,1.25,0.3625,0.44375,1,1,0,1,0,0,0,0,0
8,train,15000000000,7,3,3,True,True,1.8125,2.0,1.0625,1.25,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,3,4,True,True,1.8125,2.0,1.0625,1.25,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,3,5,True,True,1.8125,2.0,1.0625,1.25,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,3,6,True,True,1.8125,2.0,1.0625,1.25,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,3,7,True,True,1.8125,2.0,1.0625,1.25,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,4,0,False,True,1.8125,2.0,1.25,1.4375,0.2,0.28125,36,36,0,29,7,0,0,0,0
8,train,15000000000,7,4,1,False,True,1.8125,2.0,1.25,1.4375,0.28125,0.3625,6,6,0,6,0,0,0,0,0
8,train,15000000000,7,4,2,True,True,1.8125,2.0,1.25,1.4375,0.3625,0.44375,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,4,3,True,True,1.8125,2.0,1.25,1.4375,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,4,4,True,True,1.8125,2.0,1.25,1.4375,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,4,5,True,True,1.8125,2.0,1.25,1.4375,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,4,6,True,True,1.8125,2.0,1.25,1.4375,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,4,7,True,True,1.8125,2.0,1.25,1.4375,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,5,0,False,True,1.8125,2.0,1.4375,1.625,0.2,0.28125,27,27,0,15,12,0,0,0,0
8,train,15000000000,7,5,1,False,True,1.8125,2.0,1.4375,1.625,0.28125,0.3625,9,9,0,9,0,0,0,0,0
8,train,15000000000,7,5,2,True,True,1.8125,2.0,1.4375,1.625,0.3625,0.44375,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,5,3,True,True,1.8125,2.0,1.4375,1.625,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,5,4,True,True,1.8125,2.0,1.4375,1.625,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,5,5,True,True,1.8125,2.0,1.4375,1.625,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,5,6,True,True,1.8125,2.0,1.4375,1.625,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,5,7,True,True,1.8125,2.0,1.4375,1.625,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,6,0,False,True,1.8125,2.0,1.625,1.8125,0.2,0.28125,21,21,0,13,8,0,0,0,0
8,train,15000000000,7,6,1,False,True,1.8125,2.0,1.625,1.8125,0.28125,0.3625,5,5,0,5,0,0,0,0,0
8,train,15000000000,7,6,2,True,True,1.8125,2.0,1.625,1.8125,0.3625,0.44375,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,6,3,True,True,1.8125,2.0,1.625,1.8125,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,6,4,True,True,1.8125,2.0,1.625,1.8125,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,6,5,True,True,1.8125,2.0,1.625,1.8125,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,6,6,True,True,1.8125,2.0,1.625,1.8125,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,6,7,True,True,1.8125,2.0,1.625,1.8125,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,7,0,False,True,1.8125,2.0,1.8125,2.0,0.2,0.28125,4,4,0,2,2,0,0,0,0
8,train,15000000000,7,7,1,False,True,1.8125,2.0,1.8125,2.0,0.28125,0.3625,1,1,0,1,0,0,0,0,0
8,train,15000000000,7,7,2,True,True,1.8125,2.0,1.8125,2.0,0.3625,0.44375,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,7,3,True,True,1.8125,2.0,1.8125,2.0,0.44375,0.5249999999999999,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,7,4,True,True,1.8125,2.0,1.8125,2.0,0.5249999999999999,0.60625,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,7,5,True,True,1.8125,2.0,1.8125,2.0,0.60625,0.6875,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,7,6,True,True,1.8125,2.0,1.8125,2.0,0.6875,0.7687499999999998,0,0,0,0,0,0,0,0,0
8,train,15000000000,7,7,7,True,True,1.8125,2.0,1.8125,2.0,0.7687499999999998,0.85,0,0,0,0,0,0,0,0,0
